fips,year,num_M,num_F
4861796,2009,0,1
45085,2012,1,0
3961000,2013,1,0
3673000,2013,1,0
1983910,2013,1,0
36059,2014,0,1
45013,2014,1,0
1772000,2015,0,1
4748000,2015,0,1
0669000,2019,0,1
22033,2020,1,0
2205000,2020,1,0
36087,1989,0,1
17167,1992,1,0
2603000,1992,1,0
4861796,1995,0,0
0623182,1997,0,1
4833120,1997,1,0
0681204,1999,0,1
4715160,2000,1,0
1304204,2001,1,0
0602430,2001,1,0
2545560,2005,1,0
06109,2006,1,0
0680812,2006,1,0
0630014,2011,0,1
36027,2011,0,1
2717000,2013,1,0
2071000,2017,1,0
3345140,2017,0,1
1216475,1994,1,0
0682954,1995,1,0
36013,1997,0,1
36071,1997,1,0
3912000,1999,1,0
3651000,2001,0,1
36027,2003,0,1
36079,2005,1,0
17163,2006,0,1
5553000,2008,1,0
0107000,2009,0,1
47187,2010,1,0
0680238,2010,0,1
17119,2014,1,0
55105,2016,0,1
36071,2017,1,0
3651000,2017,0,1
2603000,2018,1,0
2965000,2021,0,1
1919000,1991,1,0
2071000,1991,1,0
15003,1994,1,0
1517000,1994,1,0
1714000,1995,0,1
0636448,1999,1,0
2404000,2004,1,0
06025,2006,1,0
3710740,2007,1,0
0616742,2009,1,0
36071,2009,1,0
1304000,2009,1,0
2360545,2009,1,0
0636056,2011,0,1
2511000,2013,1,0
0633750,2013,1,0
1901855,2013,1,0
2642160,2013,1,0
36091,2015,1,0
4967000,2015,1,0
06025,2016,0,1
0657526,2020,1,0
0622804,2020,0,1
4805000,1999,0,1
1303440,2000,1,0
2965000,2001,0,1
1150000,2002,0,1
36027,2005,0,1
0631960,2016,0,1
0613588,2016,1,0
2507000,1989,1,0
0203000,1996,0,1
4817000,1999,0,0
06075,2000,1,0
17037,2006,0,1
0612048,2008,1,0
0150000,2009,1,0
2603000,2011,0,1
4839148,2012,1,0
55079,2012,0,1
1255775,2012,1,0
36059,2013,1,0
1919000,2013,1,0
4164900,2016,1,0
5531000,2016,0,1
4474300,2016,1,0
06017,2018,1,0
36087,2019,1,0
4819000,2021,1,0
4967000,2021,0,1
1224000,1994,1,0
36027,1997,1,0
1232000,2004,0,1
0667000,2010,1,0
17167,2010,1,0
3240000,2012,1,0
0150000,2013,1,0
3961000,2013,1,0
0137000,2016,1,0
3651000,2017,0,0
17167,2020,1,0
2567000,2021,1,0
4164900,2000,1,0
4819000,2001,1,0
0639420,2003,1,0
5102250,2007,1,0
06033,2008,1,0
4858016,2009,1,0
3916000,2009,0,1
17161,2010,1,0
4819700,2010,0,1
36079,2011,1,0
3240000,2011,1,0
0648354,2013,1,0
0626000,2014,1,0
36001,2015,0,1
0150000,2017,0,1
0918430,2017,1,0
36063,2019,1,0
36059,2021,1,0
32031,1994,1,0
17161,2002,1,0
36087,2003,1,0
4865000,2007,1,0
3651000,2009,1,0
1245975,2009,1,0
0644574,2009,0,1
06089,2012,0,1
06083,2012,0,1
12086,2012,1,0
4703180,2012,0,0
4819000,2013,1,0
3410000,2013,0,1
2071000,2013,1,0
36027,2015,1,0
26045,2016,0,1
55139,2016,1,0
1253000,2017,0,1
4075000,2018,1,0
0937000,1995,0,1
2642820,1995,1,0
36087,1999,1,0
3345140,2001,1,0
1216525,2003,1,0
3345140,2005,1,0
3912000,2007,1,0
2071000,2007,1,0
55025,2010,1,0
4865000,2011,1,0
0604440,2013,1,0
2545000,2015,1,0
55105,2016,0,1
36109,2017,1,0
1319000,2018,0,0
1319000,2018,1,0
3570500,2019,0,1
0622710,2019,0,1
0820000,2019,0,1
0606000,1990,0,1
2688940,1997,1,0
2053775,1999,1,0
06107,2000,1,0
4833120,2001,0,1
26045,2002,1,0
36027,2007,1,0
4232800,2007,0,1
0666000,2013,1,0
22017,2015,0,1
1723074,2015,1,0
36027,2015,1,0
4827000,2015,1,0
36087,2015,1,0
5548000,2017,1,0
0541000,2018,0,1
2751730,2018,0,1
4752006,2019,0,1
0862000,2021,1,0
0107000,2021,0,1
0636448,1995,1,0
17167,1996,1,0
2052575,1997,0,1
36013,2001,1,0
36013,2001,1,0
0937000,2001,1,0
1245975,2001,1,0
0673080,2003,0,1
4819000,2003,0,1
4817000,2007,0,0
06077,2008,0,1
1772000,2011,1,0
0623340,2012,1,0
0633840,2014,0,1
1224000,2015,1,0
0668252,2017,1,0
42085,2017,1,0
36027,2019,0,1
0918430,2019,1,0
55025,2020,1,0
53033,2021,0,1
0633182,2021,1,0
3912000,1993,1,0
2507000,1999,1,0
0636546,1999,1,0
45051,2002,0,1
36027,2003,0,0
17167,2008,1,0
47187,2010,0,1
1271000,2011,1,0
3916000,2013,1,0
17161,2016,1,0
1765000,2017,0,1
3457000,2018,1,0
36027,2019,1,0
0611194,2020,1,0
0660102,2020,0,1
17113,1990,1,0
1772000,1995,0,1
45013,1996,0,1
1919000,1997,1,0
2052575,1997,1,0
0816000,1997,0,0
17161,1998,1,0
1216475,1998,1,0
0668378,1999,1,0
2511000,2001,1,0
17089,2002,1,0
35025,2002,0,1
22033,2004,1,0
2205000,2004,1,0
17167,2004,0,1
4817000,2005,0,0
1258050,2006,1,0
36075,2009,1,0
15003,2010,0,1
1517000,2010,0,1
0820000,2011,1,0
3650617,2011,0,1
0955990,2013,1,0
0669088,2014,1,0
24047,2014,1,0
1253000,2015,1,0
5156000,2016,1,0
17161,2016,1,0
3722920,2017,1,0
0655618,2017,0,1
0612048,2018,0,1
36027,2019,0,1
36083,2021,0,1
17163,2002,0,1
36089,2004,1,0
3240000,2007,1,0
0150000,2009,0,1
5156000,2010,1,0
55025,2010,0,1
36111,2011,0,1
36007,2014,1,0
17167,2014,1,0
3570500,2014,0,0
36089,2014,1,0
0454050,2014,1,0
47093,2016,1,0
48329,2016,0,1
3350260,2021,1,0
3651000,1991,1,0
0645484,1996,1,0
36027,1997,0,1
3901000,1999,1,0
0803360,1999,1,0
06057,2002,1,0
4813024,2006,1,0
2743252,2007,1,0
36001,2011,1,0
2603000,2013,0,1
17167,2014,0,1
0633182,2014,0,1
24047,2014,0,1
1919000,2019,1,0
0645022,2020,0,1
0653322,2000,1,0
0602364,2002,1,0
51059,2003,0,1
0150000,2004,1,0
5167000,2004,1,0
2545560,2007,1,0
0673080,2009,1,0
47009,2010,1,0
2743000,2013,0,1
2757220,2013,0,1
0655184,2014,1,0
55139,2016,1,0
3961000,2017,1,0
3722920,2017,0,1
0638010,2018,1,0
36119,1997,1,0
3500060,1999,1,0
0608460,2001,0,1
1258050,2002,1,0
0602000,2004,0,0
36071,2005,1,0
2743252,2007,1,0
1150000,2008,1,0
06115,2008,0,1
3651000,2009,1,0
36087,2009,1,0
1150000,2010,1,0
3345140,2015,1,0
26065,2018,0,1
0636448,2018,1,0
36013,1991,1,0
36013,1991,1,0
2507000,2001,1,0
45013,2002,0,1
17167,2008,0,0
0682954,2009,1,0
0604440,2011,1,0
4813024,2012,1,0
47163,2014,0,1
36001,2015,1,0
36027,2017,1,0
17167,2018,1,0
13151,2021,0,1
2965000,2021,0,1
0658240,1995,1,0
36013,1997,1,0
4805000,2001,1,0
0603690,2001,1,0
4865000,2003,1,0
1765000,2005,1,0
4982950,2007,1,0
3350260,2007,1,0
3916000,2008,0,1
1822000,2011,1,0
06115,2012,1,0
55059,2016,1,0
2629000,2017,0,1
0628250,2018,1,0
0541000,2018,0,1
55139,2020,1,0
17091,2020,1,0
17201,1992,1,0
06069,1996,1,0
36027,1999,1,0
0610050,1999,1,0
0644574,2001,1,0
17163,2002,1,0
0816000,2003,1,0
5548000,2005,0,1
0627000,2006,1,0
36027,2007,1,0
2534550,2009,1,0
47163,2010,1,0
47163,2010,1,0
4805000,2011,1,0
0691135,2012,1,0
4513330,2015,1,0
2915670,2018,1,0
3731400,2019,1,0
36071,1989,1,0
4841464,1998,1,0
36013,1999,1,0
36055,2005,1,0
17161,2006,1,0
36027,2007,0,1
2582000,2009,1,0
3050200,2009,0,1
3684000,2009,0,1
4839148,2010,1,0
5164000,2010,1,0
36027,2013,0,1
5548000,2017,0,1
47165,2018,1,0
0653000,2018,1,0
1212875,2020,1,0
0622230,2020,1,0
4829000,1990,0,0
17113,1990,0,0
1714000,1991,1,0
2507000,1995,0,0
3912000,1997,1,0
0625800,1998,0,1
45013,2000,1,0
36071,2002,1,0
3912000,2005,1,0
0669196,2012,1,0
2509000,2013,1,0
3912000,2015,1,0
06069,2016,1,0
36027,2017,1,0
3050200,2019,1,0
0623340,2020,1,0
36109,2021,1,0
1235000,1995,0,1
06039,1998,1,0
0656700,1999,1,0
36087,1999,1,0
0600028,2000,1,0
3651000,2001,1,0
4813024,2002,1,0
17163,2002,0,0
0680644,2004,1,0
24047,2006,0,1
0641160,2009,1,0
2743000,2009,1,0
1245025,2009,0,0
55025,2010,1,0
2567000,2011,1,0
55105,2016,1,0
4263624,2017,0,1
47149,2018,1,0
36111,2019,1,0
55009,2020,1,0
0607970,2020,1,0
1919000,1991,1,0
17113,1994,0,0
4419180,2000,1,0
2545560,2001,1,0
4804000,2003,0,0
4740000,2005,0,1
45041,2006,1,0
2360545,2008,1,0
26125,2008,1,0
2567000,2009,0,0
47009,2014,1,0
47149,2014,1,0
0627000,2014,1,0
36063,2015,1,0
36075,2015,0,1
3050200,2017,1,0
2239475,2018,0,1
36111,2019,1,0
1238250,2019,1,0
55087,2020,0,1
0636056,2020,0,1
36071,1989,1,0
3649121,1993,1,0
06097,1996,1,0
0632548,1997,1,0
0681344,2000,0,1
0644574,2003,1,0
3502000,2003,0,1
36013,2005,1,0
4206088,2005,1,0
06075,2006,0,1
0667000,2006,0,1
17167,2006,1,0
06039,2006,0,1
18105,2010,1,0
2965000,2011,0,1
0604982,2011,1,0
5531000,2012,1,0
2582000,2013,1,0
1919000,2015,0,1
4865000,2015,1,0
36059,2015,1,0
4075000,2016,1,0
17143,2018,1,0
0684200,2018,1,0
36013,1997,0,1
0613920,2001,1,0
17163,2002,0,1
17167,2004,1,0
26045,2004,1,0
2935000,2012,1,0
4714000,2013,1,0
1304204,2014,1,0
3345140,2017,1,0
0610050,2018,1,0
0669070,2019,1,0
2743252,1995,0,0
05007,1996,1,0
06107,2000,0,1
36055,2001,1,0
1303440,2002,1,0
36029,2003,1,0
2965000,2003,1,0
0667000,2004,1,0
0177256,2005,1,0
36091,2007,1,0
1840788,2007,1,0
4861796,2007,1,0
1983910,2011,1,0
4055000,2013,1,0
4752006,2015,1,0
0614890,2016,1,0
0623610,2016,0,1
5531000,2016,1,0
26045,2018,1,0
17099,2020,1,0
17161,1990,1,0
2642820,1991,1,0
36055,1991,1,0
47157,1994,1,0
3912000,1995,1,0
0177256,1997,1,0
3901000,2005,0,1
0606000,2006,0,1
4260000,2007,1,0
4839148,2008,0,1
4752006,2011,0,1
1225175,2012,0,1
4819972,2012,1,0
26045,2014,1,0
1703012,2015,1,0
17161,2016,1,0
4975360,2017,0,1
36001,2019,1,0
42025,2019,1,0
0681344,2020,1,0
26075,1994,1,0
26139,1998,0,1
0681666,1999,0,1
4263624,2003,0,1
36013,2005,1,0
3731400,2008,0,0
3755000,2009,1,0
55025,2010,1,0
1245975,2013,1,0
47125,2014,1,0
47157,2014,1,0
4819000,2015,1,0
2545560,2017,1,0
0684816,2018,0,1
2071000,2019,1,0
3755000,2019,1,0
55087,2020,1,0
1304000,1989,0,1
0680238,1998,0,0
0629504,1999,0,1
0632370,1999,1,0
0641992,2001,1,0
3651000,2003,1,0
4967000,2005,1,0
2360545,2011,1,0
0629490,2012,0,1
34013,2014,0,1
4513330,2015,1,0
4513330,2019,1,0
17161,2020,1,0
51059,1991,1,0
0820000,1995,1,0
3651000,1997,1,0
4459000,1998,0,1
3673000,2001,0,1
0627000,2004,1,0
2582000,2005,0,1
1765000,2005,0,1
2511000,2011,0,1
4748000,2011,0,1
0636056,2013,1,0
36111,2013,1,0
36065,2013,1,0
4752006,2015,1,0
0644000,2017,1,0
1712385,2019,1,0
36027,2019,1,0
36013,2020,1,0
0627240,2020,0,0
3539380,1995,1,0
1840788,1999,1,0
1245000,2001,1,0
1608830,2001,1,0
4817000,2001,0,0
3651000,2001,0,1
06031,2004,1,0
06017,2006,1,0
4967000,2007,0,0
2743252,2007,1,0
0640130,2012,1,0
36001,2015,1,0
36087,2019,1,0
1714000,2019,1,0
0918430,2019,0,1
06087,2020,0,1
36055,1991,1,0
0683668,1998,1,0
36007,2000,1,0
0832155,2001,1,0
0618390,2001,1,0
0609620,2001,0,1
06089,2002,1,0
36027,2003,1,0
0631320,2003,1,0
36001,2007,0,1
3988000,2011,0,1
0664224,2012,0,1
2627440,2013,1,0
4748000,2015,0,1
17089,2016,0,1
0613210,2020,1,0
0664000,1992,1,0
4817000,1993,0,0
1919000,1997,0,1
26145,1998,1,0
4813024,2002,0,1
0107000,2009,0,1
2400510,2010,0,1
20209,2013,0,1
2036000,2013,0,1
1719642,2013,1,0
26145,1990,1,0
15001,1992,0,1
3961000,2001,1,0
0629504,2003,1,0
0665084,2008,1,0
2052575,2011,1,0
35025,2012,1,0
4715160,2012,1,0
26077,2012,1,0
06089,2016,1,0
36083,2017,1,0
36027,2019,0,1
2545560,2019,0,1
29510,2019,0,1
5167000,2019,0,1
4975360,2021,0,1
3916000,2021,1,0
3651000,1989,1,0
4845744,2002,1,0
0658072,2002,1,0
18057,2002,1,0
0633588,2004,1,0
0658072,2006,0,1
2511000,2007,1,0
4748000,2007,1,0
26125,2008,0,1
26045,2010,1,0
3673000,2011,1,0
5156000,2014,0,1
36091,2015,1,0
36059,2017,1,0
2545560,2017,0,1
2965000,2019,0,1
0877290,2019,1,0
55087,2020,1,0
1703012,1995,1,0
2965000,1997,1,0
3912000,2007,1,0
36027,2007,1,0
4845744,2009,0,1
47187,2010,1,0
17037,2010,0,1
17161,2012,1,0
3901000,2013,1,0
0644574,2013,0,1
47009,2014,1,0
4983470,2015,1,0
06107,2016,0,1
4841464,2016,1,0
29510,2017,0,1
2965000,2017,0,1
2545000,2017,1,0
4837000,2018,1,0
06029,2020,1,0
1150000,1990,1,0
0619766,1998,1,0
3345140,1999,1,0
0625530,2001,0,1
5363000,2001,0,0
0644574,2007,1,0
0150000,2009,1,0
0652526,2011,1,0
1245000,2013,1,0
4864472,2013,0,1
0655184,2014,1,0
0640130,2014,1,0
3673000,2015,1,0
0625800,2016,0,1
3436000,2017,1,0
3916000,2017,1,0
0653000,2018,1,0
36111,2019,1,0
3601000,2021,0,1
36013,1989,1,0
1258050,1994,0,1
0683668,1996,1,0
06069,1996,0,1
1245975,1997,0,1
4459000,1998,1,0
2545560,2001,1,0
36013,2001,1,0
4715160,2006,1,0
22001,2007,1,0
0656000,2009,1,0
1245975,2011,1,0
05143,2012,0,1
2534550,2013,0,1
1225175,2013,1,0
36045,2015,1,0
4652980,2017,0,1
2545000,2017,0,1
2071000,2017,1,0
36063,2019,1,0
4516000,2019,1,0
0648816,2020,1,0
2552490,1989,1,0
2052575,1997,1,0
3901000,1999,0,1
4835000,1999,0,1
4164900,2000,1,0
0609390,2001,1,0
17143,2002,1,0
36027,2003,1,0
36089,2004,1,0
1150000,2004,0,1
06013,2006,1,0
0618394,2007,0,1
1639700,2009,1,0
26045,2010,1,0
2642160,2015,1,0
36001,2015,1,0
1712385,2015,0,1
4055000,2017,1,0
47157,2018,0,1
4263624,2019,0,0
0918430,2019,1,0
0645022,2020,1,0
0664000,2020,1,0
1916860,2021,1,0
3649121,1995,0,1
2071000,1995,0,1
0644574,1995,1,0
0656924,1997,0,0
3474000,1998,1,0
0638010,1998,1,0
0632370,1999,1,0
3006550,2001,0,1
4805000,2003,0,1
15001,2004,1,0
0616742,2007,1,0
55079,2008,1,0
4863500,2009,1,0
4041850,2012,1,0
06031,2014,0,1
2642160,2015,0,0
2684000,2015,0,1
4513330,2015,1,0
1319000,2016,0,0
55139,2020,1,0
0617750,2020,1,0
0612048,1996,1,0
0634590,2000,1,0
0667000,2000,0,1
3722920,2001,1,0
0616325,2007,0,1
1225175,2009,1,0
3050200,2009,1,0
4715160,2010,1,0
4847892,2010,1,0
2071000,2011,1,0
36065,2013,1,0
3570500,2014,0,0
4824000,2018,0,1
17091,2020,0,1
26145,1992,0,1
1245975,1997,0,1
3502000,1997,1,0
0615240,2001,1,0
4805000,2002,1,0
1216525,2003,0,1
0653000,2006,0,1
0203000,2007,1,0
2970000,2011,1,0
47187,2014,1,0
3500060,2015,0,1
0955990,2019,1,0
36001,2019,0,1
36013,1991,1,0
32003,1994,1,0
36055,1999,1,0
0667000,2004,1,0
06031,2004,1,0
17037,2006,1,0
47093,2006,1,0
0655618,2009,1,0
36119,2011,0,1
2634000,2011,1,0
4835000,2013,0,1
0629940,2013,0,1
3050200,2013,1,0
36027,2015,0,1
36063,2015,0,1
0618100,2018,1,0
4839148,2018,1,0
06069,2020,1,0
06029,2020,1,0
1236950,1989,1,0
4835000,1993,1,0
2545560,2003,1,0
06099,2006,0,1
47009,2006,1,0
4263624,2007,0,1
0640130,2012,1,0
0973000,2013,1,0
47009,2014,1,0
0622230,2014,1,0
1304000,2017,1,0
2757220,2017,0,1
0607970,2020,0,1
0650258,2020,1,0
55087,2020,0,1
17161,1992,1,0
1827000,1995,0,1
36027,2001,0,1
08041,2002,1,0
06039,2002,1,0
4715160,2004,1,0
5548000,2007,0,1
36027,2009,1,0
1304204,2010,1,0
17037,2010,0,1
4957300,2011,1,0
4839148,2012,1,0
36013,2013,1,0
0616532,2014,1,0
0668000,2014,1,0
0656000,2017,1,0
55101,2018,1,0
55101,2018,1,0
4714000,1993,0,0
4816230,1996,1,0
0659962,1997,1,0
18003,1998,1,0
3961000,2001,0,1
06111,2004,0,1
15001,2004,1,0
1983910,2005,0,1
4804000,2006,1,0
36027,2007,1,0
3457000,2012,1,0
36045,2013,1,0
3961000,2013,0,1
0646898,2016,0,1
2404000,2016,0,0
0955990,2017,1,0
3457000,2018,0,1
2567000,2019,1,0
0656924,2019,1,0
4827000,2019,1,0
0680644,2020,0,0
4816230,1990,1,0
1304000,1993,1,0
1225175,1997,1,0
1150000,1998,1,0
0950370,2001,1,0
2965000,2001,0,1
0618394,2002,1,0
36089,2004,1,0
4659020,2008,1,0
0623182,2009,1,0
2053775,2009,1,0
5157000,2010,0,1
4752006,2011,1,0
4751560,2012,1,0
17037,2012,1,0
2079000,2013,1,0
36111,2013,1,0
2743000,2013,1,0
2582000,2013,0,1
3350260,2015,0,1
2509000,2019,1,0
17113,2020,1,0
0675000,1996,1,0
0644574,1997,1,0
0629504,1997,0,1
0203000,1998,1,0
0137000,2000,1,0
06075,2000,0,1
4847892,2002,0,1
36027,2003,1,0
17167,2004,1,0
36001,2007,0,1
4703180,2008,0,0
0616000,2012,0,0
55079,2013,0,1
47011,2014,1,0
0908000,2015,0,1
0641160,2020,0,0
55105,2020,1,0
1751622,2021,1,0
0660018,2021,1,0
0820000,1999,1,0
36027,2003,1,0
0630000,2005,1,0
0660466,2006,1,0
4827000,2007,1,0
0631320,2009,1,0
17037,2012,1,0
17037,2012,1,0
36071,2013,1,0
4819000,2013,0,1
1724582,2013,1,0
4835000,2015,1,0
4261000,2015,1,0
1656260,2017,1,0
5553000,2020,0,1
1919000,1999,1,0
3006550,2001,1,0
36083,2001,1,0
3684000,2001,1,0
0603690,2001,1,0
36007,2002,0,1
17161,2002,1,0
3006550,2003,1,0
06075,2004,1,0
0617610,2008,1,0
36007,2010,1,0
06083,2012,0,1
36063,2013,0,0
0669070,2015,1,0
1738570,2015,1,0
0607970,2018,1,0
55139,2020,1,0
0150000,2021,1,0
0660018,1995,1,0
1304000,1997,1,0
17201,1998,1,0
0604440,2001,1,0
0609390,2001,1,0
26099,2004,1,0
17019,2006,1,0
36001,2011,1,0
1232000,2012,1,0
4263624,2015,0,1
0622230,2020,0,1
51107,1991,0,1
45035,1996,0,1
1253000,1996,0,1
0653896,1998,1,0
0612048,1998,1,0
1840788,1999,1,0
3735200,2001,1,0
4748000,2003,1,0
1301740,2006,0,0
17037,2006,1,0
0627690,2007,1,0
36007,2010,1,0
17161,2010,1,0
0623340,2010,1,0
36027,2011,1,0
3961000,2017,1,0
1304000,2017,1,0
55101,2018,1,0
4853388,2018,0,1
36001,2019,1,0
2064500,1991,1,0
4817000,1991,0,0
4459000,1998,0,1
2052575,1999,0,1
1919000,2001,1,0
0668378,2001,1,0
4804000,2004,0,1
0203000,2004,0,1
3651000,2005,0,1
2545560,2005,1,0
1303440,2006,1,0
36001,2007,1,0
3912000,2007,1,0
0629490,2010,1,0
4459000,2010,1,0
1714000,2011,1,0
5548000,2011,1,0
5157000,2012,0,1
1150000,2013,1,0
3722920,2015,1,0
1703012,2015,1,0
36001,2015,1,0
0807850,2017,1,0
06023,2018,0,1
1303440,2018,0,0
0613214,2018,0,1
0150000,2021,1,0
4827000,1989,0,1
1304000,1997,1,0
17201,1998,0,1
0606000,2000,0,1
47157,2002,1,0
4748000,2003,0,0
5548000,2007,1,0
3345140,2007,0,1
3722920,2007,0,0
4748000,2007,1,0
36027,2007,1,0
3651000,2009,0,1
0644574,2009,1,0
47011,2014,1,0
17037,2018,1,0
1822000,2019,1,0
17091,2020,1,0
36013,1991,1,0
17167,1994,1,0
0625800,1998,1,0
2071000,1999,1,0
0691135,2001,0,1
36013,2001,0,1
10005,2002,1,0
06109,2002,1,0
36027,2003,0,1
4263624,2007,0,1
0803360,2007,1,0
0628050,2008,0,1
2511000,2011,1,0
2758000,2011,0,1
2646000,2013,1,0
3050200,2013,1,0
0622020,2014,1,0
0669088,2014,1,0
20209,2017,1,0
2036000,2017,1,0
3345140,2017,0,1
2935000,2020,1,0
0611530,2020,1,0
3436000,2020,1,0
1714000,1991,1,0
17167,1992,1,0
26045,1998,1,0
0633750,1999,1,0
3651000,2001,1,0
06115,2004,0,1
1912000,2005,1,0
0615044,2005,0,1
26121,2008,1,0
36063,2011,1,0
17037,2012,1,0
17167,2012,0,1
2567000,2015,1,0
0662000,2017,1,0
26065,2018,1,0
0600014,2018,1,0
06079,2018,1,0
4513330,2019,1,0
2052575,2019,1,0
36013,1989,1,0
4819000,2000,1,0
0669088,2002,1,0
3457000,2006,1,0
36001,2011,0,1
0662364,2012,1,0
47149,2014,1,0
47163,2014,1,0
36027,2015,1,0
55101,2016,0,1
0664000,2016,1,0
0614890,2016,1,0
0681554,2020,0,1
0636448,2020,1,0
5167000,2020,1,0
36027,2021,1,0
17167,1992,0,0
1919000,1995,0,1
26045,1998,1,0
17161,1998,1,0
0691135,2001,0,1
36089,2002,1,0
36089,2004,1,0
0404720,2007,0,1
1225175,2009,1,0
2642160,2011,1,0
4804000,2012,1,0
47149,2014,1,0
4164900,2016,0,1
0624638,2020,0,1
4819000,2021,1,0
36013,1995,1,0
2255000,2000,1,0
0611110,2001,1,0
1254000,2003,0,1
2052575,2003,1,0
2965000,2003,1,0
0643000,2004,0,1
36013,2005,1,0
55133,2010,1,0
17167,2010,1,0
34033,2012,1,0
4752006,2015,0,1
4804000,2015,1,0
4819000,2015,0,1
55105,2016,1,0
36027,2017,1,0
47157,2018,0,1
0653322,2018,1,0
0150000,2021,1,0
17167,1990,1,0
4819000,1995,1,0
0647766,1997,1,0
0632370,1999,0,1
3722920,2003,1,0
36001,2007,1,0
47187,2010,0,1
36007,2010,0,1
47163,2010,1,0
0652526,2011,1,0
2511000,2013,1,0
0618394,2014,1,0
3710740,2015,1,0
0628168,2015,0,0
0908000,2015,1,0
1765000,2017,1,0
36109,2017,1,0
0862000,2019,1,0
4550875,2019,1,0
4865000,2021,1,0
1245975,1989,0,1
17161,1990,0,1
1714000,1995,1,0
3684000,1997,1,0
3916000,2001,0,1
2064500,2001,1,0
0619766,2002,1,0
0673080,2003,0,1
4263624,2007,0,1
1836000,2007,1,0
36027,2007,0,1
36103,2008,1,0
47187,2010,1,0
4752006,2011,1,0
1225175,2011,1,0
06025,2014,1,0
0644574,2015,1,0
0648816,2015,0,1
2053775,2015,1,0
45013,2016,1,0
4864472,2016,1,0
2511000,2017,1,0
5167000,2019,1,0
3350260,2021,0,1
2071000,1991,0,1
0203000,1993,1,0
2511000,2001,1,0
06033,2004,1,0
3722920,2007,1,0
3251800,2013,1,0
0816000,2013,1,0
2915670,2017,1,0
2582000,2017,0,1
47125,2018,1,0
1714000,2019,0,1
4752006,2019,1,0
55101,2020,1,0
26077,2020,1,0
1714000,1991,0,0
51107,1995,1,0
2603000,1999,1,0
0618394,2002,1,0
3345140,2003,1,0
06045,2010,1,0
1216525,2010,0,1
1150000,2013,1,0
2534550,2015,1,0
06045,2016,1,0
2509000,2017,0,1
47189,2018,1,0
1919000,1993,1,0
1772000,1999,1,0
1257425,1999,1,0
3651000,2001,1,0
0625800,2001,0,1
17089,2002,1,0
1714000,2007,0,1
5553000,2008,1,0
2079000,2011,1,0
3570500,2012,0,0
34013,2014,1,0
3345140,2015,1,0
0643000,2016,1,0
0624680,2018,0,1
4833120,2019,1,0
36001,2019,1,0
1912000,2019,0,1
55087,2020,1,0
4804000,2021,1,0
0121184,2021,1,0
3912000,1993,0,1
1714000,1995,1,0
0655282,1997,1,0
4516000,1998,1,0
36013,1999,1,0
0609070,2002,1,0
17201,2004,1,0
1304000,2005,1,0
06075,2010,1,0
4817000,2011,0,0
3539380,2011,1,0
2567000,2011,1,0
0607970,2012,1,0
3601000,2013,1,0
5548000,2013,1,0
36027,2015,1,0
0646898,2016,1,0
4816230,2018,1,0
06069,2020,1,0
1738570,2021,1,0
3650617,1995,0,1
36013,1997,1,0
2965000,1999,1,0
06077,2000,1,0
3651000,2001,1,0
2965000,2003,1,0
3345140,2007,1,0
0653000,2010,1,0
06017,2014,0,1
0601332,2015,0,1
55101,2018,0,1
0680644,2020,1,0
55087,2020,1,0
26161,1990,1,0
4459000,2002,1,0
1216525,2003,0,1
4513330,2007,1,0
4983470,2009,1,0
36055,2009,0,1
4817000,2011,0,0
06075,2012,1,0
06047,2016,1,0
1922395,2017,1,0
0649270,2018,0,1
0601332,2020,1,0
1919000,1991,0,1
0644000,1995,0,1
0177256,1997,1,0
36055,1997,1,0
4813024,1997,1,0
4847892,2001,1,0
53061,2001,1,0
36087,2003,1,0
1216525,2003,1,0
0603690,2003,0,1
4983470,2005,1,0
2071000,2007,0,1
55133,2008,1,0
1983910,2013,1,0
3722920,2013,1,0
47009,2014,1,0
08031,2015,1,0
0820000,2015,1,0
3601000,2017,1,0
1150000,2018,1,0
0600017,2018,0,1
0653980,2020,1,0
17113,1994,1,0
4813024,1997,1,0
4748000,1999,1,0
17167,2002,1,0
2507000,2005,1,0
47149,2010,1,0
0669070,2011,1,0
0636056,2011,1,0
1245975,2011,0,1
36087,2011,1,0
3710740,2013,1,0
17161,2018,1,0
4419180,2018,1,0
0918430,2019,1,0
4819000,2019,1,0
0980000,2019,0,1
2743252,2021,0,1
0646898,1995,0,1
3912000,1999,1,0
2053775,1999,1,0
3901000,1999,1,0
26099,2002,1,0
0616325,2003,1,0
17167,2006,1,0
15007,2006,1,0
0686832,2006,1,0
3345140,2007,1,0
0667000,2008,1,0
36071,2009,1,0
51179,2009,0,1
55025,2010,1,0
36063,2011,1,0
36071,2013,0,1
17163,2014,1,0
0633000,2014,1,0
36087,2015,1,0
0625470,2015,0,1
1232000,2016,1,0
0686328,2018,1,0
3731400,2019,0,1
36029,1989,1,0
2743252,1995,0,0
1258050,1996,1,0
2052575,1999,1,0
1840788,2003,1,0
2603000,2003,1,0
36027,2005,0,1
0658072,2006,1,0
3403580,2008,1,0
1751622,2009,1,0
36059,2009,1,0
37049,2010,1,0
17089,2010,1,0
3421000,2013,1,0
47163,2014,1,0
0613588,2016,0,1
36027,2017,0,1
2757220,2019,0,1
0648354,2020,1,0
2935000,2020,1,0
51059,1995,1,0
0465000,1998,1,0
0608954,2006,1,0
4474300,2008,1,0
